id,name,slug,batch,website,yc_url,location,region,teamSize,oneLiner,github_org,commit_velocity_30d,commit_velocity_90d,acceleration_ratio,active_repos,contributors,commits_per_employee,stabilized_efficiency,total_stars,total_forks,pr_merge_rate,issue_close_rate,founder_linkedin,founder_twitter,open_jobs,hiring_intensity,best_headcount,stage,log_commit,log_eff,log_accel,log_repos,log_contrib,log_stars,log_forks,log_pr,log_issues,log_hiring,log_commit_z,log_eff_z,log_accel_z,log_repos_z,log_contrib_z,log_stars_z,log_forks_z,log_pr_z,log_issues_z,log_hiring_z,raw_score,final_score
27957,Infinia,infinia,W23,https://www.infiniaweb.com/,https://www.ycombinator.com/companies/infinia,Unknown,Remote,12.0,Move money programmatically,infiniai-tech,101,133,3.16,2,12,11.08,38.39,1,1,1.0,0.0,https://linkedin.com/in/ianai-urwicz-ab0b932,https://x.com/AleRettig,5.0,41.7,12.0,Pre-A,4.897839799950911,3.6735119769828146,1.425515074273172,1.0986122886681096,2.5649493574615367,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.754198920234579,0.02574203604217816,0.38819626342991237,0.7112259213525126,-1.6446673524980502,0.2690851831231628,-1.4277706247969968,-1.27977912031412,1.1457552038445575,-1.0681221569819803,0.22538309158351721,-0.0515,49.3
29441,Retell AI,retell-ai,W24,https://retellai.com,https://www.ycombinator.com/companies/retell-ai,Unknown,Unknown,24.0,Supercharge Your Contact Center Operations with AI Phone Agents,RetellAI,63,151,0.72,4,11,6.29,30.82,108,31,0.99,0.0,https://linkedin.com/in/binw,https://x.com/retellai,4.0,16.7,24.0,Series A (low traction),5.0238805208462765,3.4600950229096408,0.5423242908253616,1.6094379124341003,2.4849066497880004,4.6913478822291435,3.4657359027997265,0.688134638736401,0.0,2.8735646395797834,0.22748098088825922,0.06420685277251945,-0.42910974659722617,0.0738664900660399,0.16657267293377748,-0.05660070430701421,-0.063092042852144,1.0798806788875057,-1.0681221569819803,-0.5338567057160369,-0.0562,49.1
25911,Cypher,cypher,W22,https://cypherhq.io/,https://www.ycombinator.com/companies/cypher,"Palo Alto, CA, USA",United States of America,12.0,Crypto Neo-Bank (WhatsApp moment for bank accounts),CypherpunkArmory,105,105,0.0,3,8,8.75,30.31,203,161,0.9,0.4,https://linkedin.com/in/kuberanmarimuthu,https://x.com/ikuberan,2.0,16.7,12.0,Pre-A,4.663439094112067,3.443937535338314,0.0,1.3862943611198906,2.1972245773362196,5.318119993844216,5.087596335232384,0.6418538861723948,0.33647223662121295,2.8735646395797834,-0.349436324817577,0.0396780851370138,-1.1293341420664205,-0.6768392827890003,-0.20186827866170381,0.15834875185454977,0.6486242725751284,0.4716617957075791,0.2425823465094768,-0.5338567057160369,-0.1729,43.9
26290,Mono,mono-2,W22,https://mono.la,https://www.ycombinator.com/companies/mono-2,"Bogotá, Bogota, Colombia",Colombia,30.0,Embedded finance infrastructure for LatAm enterprises.,mono,56,102,1.22,5,8,3.4,18.62,5985,1506,0.88,0.36,https://linkedin.com/in/sebastian-ortiz-v,https://x.com/mono_empresas,1.0,3.3,30.0,Series B/C,4.634728988229636,2.976549454137217,0.7975071958841881,1.791759469228055,2.1972245773362196,8.697178688412643,7.317876198626496,0.6312717768418579,0.3074846997479606,1.4586150226995167,-0.39538930275991346,-0.6698662415274604,-0.09962921538784776,0.6872377678602731,-0.20186827866170381,1.3171859356977837,1.627331524447374,0.3325923475648388,0.12966338622191895,-1.7537570478994804,-0.2202,41.9
29256,Momentic,momentic,W24,https://momentic.ai,https://www.ycombinator.com/companies/momentic,"San Francisco, CA, USA",United States of America,12.0,The AI-native automated testing platform,momentic-ai,76,171,0.8,2,0,14.25,49.36,23,2,0.92,0.0,https://linkedin.com/in/hungweiwu,https://x.com/itsjeffan,5.0,41.7,12.0,Pre-A,5.147494476813453,3.9191972091761462,0.5877866649021191,1.0986122886681096,0.0,3.1780538303479458,1.0986122886681096,0.6523251860396903,0.0,3.754198920234579,0.4253356810828934,0.7611723183606287,-0.3704108021777461,-1.6446673524980502,-3.01590360329399,-0.5755799751399232,-1.101850041457302,0.6092749925094343,-1.0681221569819803,0.22538309158351721,-0.257,40.3
27839,Cosine,cosine,W23,http://www.cosine.sh,https://www.ycombinator.com/companies/cosine,"London, UK",United Kingdom,12.0,Fully Agentic SWE,CosineAI,108,108,0.0,4,4,9.0,31.18,0,0,0.86,0.0,https://linkedin.com/in/alistair-pullen-616129226,https://x.com/yangli_,18.0,150.0,12.0,Pre-A,4.6913478822291435,3.471345141564237,0.0,1.6094379124341003,1.6094379124341003,0.0,0.0,0.6205764877251099,0.0,5.017279836814924,-0.30476592443684664,0.08128571761040243,-1.1293341420664205,0.0738664900660399,-0.9546599848184026,-1.665483194868691,-1.5839508896796142,0.19203549743846332,-1.0681221569819803,1.3143496695872101,-0.2982,38.4
25522,Unlayer,unlayer,W22,https://unlayer.com,https://www.ycombinator.com/companies/unlayer,"San Francisco, CA, USA",United States of America,35.0,Unlayer makes embeddable email and web editing software.,unlayer,51,109,0.88,3,4,3.11,18.42,5104,855,0.72,0.15,https://linkedin.com/in/adeelr,https://x.com/unlayerapp,4.0,11.4,35.0,Series B/C,4.700480365792417,2.966303462863179,0.6312717768418579,1.3862943611198906,1.6094379124341003,8.537975730598767,6.752270376141742,0.5423242908253616,0.13976194237515868,2.517696472610991,-0.2901486040598204,-0.6854207352596606,-0.3142648084705988,-0.6768392827890003,-0.9546599848184026,1.2625877993620342,1.3791283597895696,-0.8363501957050855,-0.5236891032258745,-0.8406688306697129,-0.3782,34.9
29380,Conduit,conduit-ai,W24,https://conduit.ai/?utm_source=referral&utm_medium=organic&utm_campaign=ycombinator,https://www.ycombinator.com/companies/conduit-ai,"San Francisco, CA, USA",United States of America,18.0,Conversational AI agents for Customer Service.,conduitxyz,38,81,0.88,4,16,4.5,19.09,6,13,0.6,1.0,https://linkedin.com/in/punnkam,https://x.com/0xpunnk,3.0,16.7,18.0,Series A (low traction),4.406719247264253,3.000222178826843,0.6312717768418579,1.6094379124341003,2.833213344056216,1.9459101490553132,2.639057329615259,0.4700036292457356,0.6931471805599453,2.8735646395797834,-0.7603383781874561,-0.6339285525366554,-0.3142648084705988,0.0738664900660399,0.612656951976809,-0.9981396412429574,-0.42586100643492997,-1.7867840063039926,1.6319851097138218,-0.5338567057160369,-0.4047,33.8
25763,Cinder,cinder-2,W22,http://www.cinder.co,https://www.ycombinator.com/companies/cinder-2,"New York, NY, USA",United States of America,23.0,"Cinder | Responsible AI, Trust & Safety, and Data Labeling At Scale",cinder,1,70,0.01,1,3,3.04,14.6,5690,1077,0.89,0.2,https://linkedin.com/in/glenwise,,12.0,52.2,23.0,Series B/C,4.2626798770413155,2.747270914255491,0.009950330853168083,0.6931471805599453,1.3862943611198906,8.646641258603124,6.982862751468942,0.636576829071551,0.18232155679395462,3.9740583963475986,-0.9908856993916307,-1.0179352097838361,-1.1164867285829227,-3.008744403147323,-1.2404449893823657,1.2998542885934357,1.4803185438841013,0.40231102679099673,-0.3579010463991409,0.4149351766492012,-0.4303,32.6
31080,Didit,didit,W26,https://didit.me/,https://www.ycombinator.com/companies/didit,"San Francisco, CA, USA",United States of America,12.0,All-in-one identity platform for fast human verification.,didit-protocol,62,62,0.0,5,3,5.17,17.9,3,0,1.0,0.86,https://linkedin.com/in/albertorosasg,https://x.com/albertorosasg,3.0,25.0,12.0,Pre-A,4.143134726391533,2.9391619220655967,0.0,1.791759469228055,1.3862943611198906,1.3862943611198906,0.0,0.6931471805599453,0.6205764877251099,3.258096538021482,-1.182227928968166,-0.7266244523941822,-1.1293341420664205,0.6872377678602731,-1.2404449893823657,-1.1900580547253028,-1.5839508896796142,1.1457552038445575,1.3492909567718812,-0.2023321136787984,-0.4835,30.3
25610,RedBrick AI,redbrick-ai,W22,https://redbrickai.com,https://www.ycombinator.com/companies/redbrick-ai,"Claymont, DE 19703, USA",United States of America,13.0,Rapid medical data annotation,redbrick,36,54,2.0,4,5,4.15,14.98,15,28,0.89,0.59,https://linkedin.com/in/derek-lukacs,,2.0,15.4,13.0,Pre-A,4.007333185232471,2.7713379403381286,1.0986122886681096,1.6094379124341003,1.791759469228055,2.772588722239781,3.367295829986474,0.636576829071551,0.46373401623214017,2.797281334830153,-1.3995899007760255,-0.981398929755604,0.2891439506572111,0.0738664900660399,-0.7211566340220349,-0.7146329145819146,-0.10629021484771704,0.40231102679099673,0.738321874184562,-0.5996244393913432,-0.4966,29.7
29389,Delve,delve,W24,https://delve.co/?utm_source=yc&utm_medium=bio&utm_campaign=delve,https://www.ycombinator.com/companies/delve,"San Francisco, CA, USA",United States of America,33.0,AI that makes compliance effortless,go-delve,23,52,0.79,2,10,1.58,9.05,24699,2206,0.96,0.65,https://linkedin.com/in/karun-kaushik,https://x.com/karunkaushik_,1.0,3.0,33.0,Series B/C,3.970291913552122,2.307572634505085,0.5822156198526637,1.0986122886681096,2.3978952727983707,10.114558522616068,7.699389406256737,0.6729444732424258,0.5007752879124893,1.3862943611198906,-1.4588776215337815,-1.6854435019064922,-0.37760388151769164,-1.6446673524980502,0.0551352299799217,1.803271737683022,1.794749860200324,0.8802524321495896,0.8826136056332401,-1.8161083844809471,-0.5249,28.5
